88.850227;163.414520
88.553581;163.459167
88.256927;163.503784
87.960274;163.548370
87.663628;163.593048
87.367020;163.637955
87.070465;163.683228
86.774040;163.729355
86.477852;163.776962
86.181824;163.825562
85.886055;163.875717
85.590446;163.926819
85.295059;163.979202
84.999786;164.032227
84.704666;164.086105
84.409668;164.140640
84.114792;164.195831
83.819954;164.251251
83.525192;164.307068
83.230515;164.363297
82.935989;164.420334
82.641624;164.478195
82.347366;164.536606
82.053391;164.596420
81.759682;164.657532
81.466530;164.721252
81.173775;164.786789
80.881683;164.855225
80.590111;164.925812
80.299248;164.999283
80.009140;165.075653
79.720284;165.156631
79.432961;165.242889
79.146873;165.333160
78.863159;165.430634
78.581230;165.533142
78.562622;165.830994
78.544006;166.128845
78.525391;166.426712
78.506775;166.724579
78.488159;167.022446
78.469543;167.320312
78.450928;167.618179
78.432404;167.916061
78.414055;168.213959
78.396645;168.511917
78.380402;168.809937
78.366638;169.108078
78.355377;169.406326
78.348862;169.704712
78.347153;170.003174
78.348305;170.301636
78.352028;170.600067
78.359657;170.898407
78.369789;171.196671
78.383354;171.494797
78.398499;171.792847
78.414017;172.090866
78.429832;172.388885
78.486008;172.682220
78.542183;172.975555
78.598358;173.268890
78.654533;173.562225
78.710709;173.855560
78.766884;174.148895
78.823059;174.442230
78.879234;174.735565
78.935410;175.028900
78.991585;175.322235
79.047760;175.615570
79.103935;175.908905
79.160110;176.202240
79.216286;176.495575
79.272491;176.788895
79.328697;177.082230
79.384903;177.375565
79.441109;177.668900
79.497253;177.962250
79.553398;178.255600
79.609543;178.548950
79.665688;178.842300
79.721832;179.135651
79.777977;179.429001
79.834122;179.722351
79.890182;180.015732
79.945976;180.309158
80.001511;180.602631
80.056870;180.896133
80.111839;181.189697
80.166351;181.483337
80.220619;181.777023
80.310745;182.061356
80.400871;182.345688
80.490997;182.630035
80.581123;182.914383
80.671249;183.198730
80.761375;183.483078
80.851501;183.767426
80.941628;184.051773
81.031761;184.336136
81.121895;184.620499
81.212029;184.904877
81.302223;185.189240
81.392418;185.473602
81.482674;185.757950
81.573097;186.042236
81.664825;186.326080
81.758583;186.609207
81.856133;186.890976
81.957787;187.171204
82.062592;187.450165
82.173691;187.726501
82.289993;188.000610
82.414742;188.270935
82.545029;188.538605
82.683311;188.802231
82.828522;189.062088
82.977661;189.319702
83.131195;189.574753
83.287560;189.828156
83.448036;190.079086
83.610802;190.328629
83.775742;190.576859
83.941055;190.824844
84.106400;191.072815
84.271744;191.320786
84.437088;191.568756
84.602432;191.816727
84.767776;192.064697
84.933121;192.312668
85.098465;192.560638
85.263809;192.808609
85.429153;193.056580
85.594498;193.304550
85.759842;193.552521
85.925262;193.800446
86.090721;194.048325
86.256325;194.296097
86.423225;194.542984
86.592041;194.788559
86.764206;195.031799
86.938698;195.273361
87.116577;195.512451
87.297073;195.749573
87.481880;195.983337
87.669891;196.214539
87.862328;196.442062
88.057472;196.667252
88.255951;196.889511
88.456665;197.109756
88.658615;197.328873
88.862030;197.546631
89.066414;197.763504
89.271530;197.979736
89.476685;198.195938
89.681808;198.412094
89.886925;198.628250
90.092041;198.844406
90.297157;199.060562
90.502274;199.276718
90.707390;199.492874
90.912506;199.709030
91.117622;199.925186
91.322739;200.141342
91.527855;200.357498
91.732971;200.573654
91.938087;200.789810
92.143204;201.005966
92.348320;201.222122
92.553436;201.438278
92.758553;201.654434
92.963669;201.870590
93.168785;202.086746
93.373901;202.302902
93.579018;202.519058
93.784134;202.735214
93.989250;202.951370
94.194366;203.167526
94.399483;203.383682
94.604599;203.599838
94.809715;203.815994
95.014832;204.032150
95.219948;204.248306
95.425064;204.464462
95.630180;204.680618
95.835297;204.896774
96.040413;205.112930
96.245506;205.329102
96.449989;205.545837
96.654282;205.762741
96.858910;205.979309
97.064423;206.194992
97.271591;206.409012
97.479889;206.621872
97.689827;206.833054
97.900871;207.043060
98.113319;207.251572
98.326370;207.459427
98.539772;207.666885
98.753250;207.874252
98.966805;208.081543
99.180397;208.288788
99.394066;208.495941
99.607796;208.703018
99.821571;208.910049
100.035347;209.117081
100.249062;209.324188
100.462708;209.531357
100.676338;209.738541
100.889977;209.945740
101.103607;210.152969
101.317253;210.360214
101.530907;210.567474
101.744583;210.774750
101.958267;210.982040
102.171951;211.189331
102.385910;211.396378
102.600220;211.603104
102.815071;211.809311
103.030075;212.015366
103.246117;212.220337
103.462776;212.424667
103.680954;212.627365
103.900581;212.828491
104.123047;213.026474
104.346619;213.223206
104.573715;213.415939
104.801735;213.607574
105.030197;213.798691
105.258728;213.989716
105.487320;214.180664
105.716415;214.371017
105.946388;214.560303
106.177948;214.747620
106.410736;214.933411
106.645164;215.117111
106.880287;215.299927
107.116135;215.481750
107.352371;215.663055
107.589043;215.843765
107.826096;216.023941
108.063545;216.203598
108.301529;216.382523
108.539856;216.560959
108.778770;216.738586
109.018211;216.915482
109.258400;217.091339
109.498833;217.266876
109.739281;217.442383
109.979744;217.617859
110.220375;217.793091
110.461197;217.968063
110.702072;218.142975
110.942947;218.317886
111.183823;218.492798
111.424698;218.667709
111.665573;218.842621
111.906448;219.017532
112.147324;219.192444
112.388199;219.367355
112.629074;219.542267
112.869949;219.717178
113.110825;219.892090
113.351700;220.067001
113.592575;220.241913
113.833450;220.416824
114.074326;220.591736
114.315201;220.766647
114.556091;220.941528
114.797188;221.116135
115.038712;221.290176
115.281403;221.462601
115.525841;221.632584
115.771362;221.801071
116.017189;221.969147
116.262329;222.138184
116.506912;222.308014
116.751472;222.477859
116.996033;222.647705
117.240593;222.817551
117.485153;222.987396
117.729713;223.157242
117.974274;223.327087
118.218834;223.496933
118.463394;223.666779
118.707954;223.836624
118.952515;224.006470
119.197075;224.176315
119.441635;224.346161
119.686195;224.516006
119.930756;224.685852
120.175316;224.855698
120.419876;225.025543
120.664436;225.195389
120.908997;225.365234
121.153557;225.535080
121.398117;225.704926
121.642677;225.874771
121.887238;226.044617
122.131798;226.214462
122.376358;226.384308
122.620918;226.554153
122.865479;226.723999
123.110039;226.893845
123.354599;227.063690
123.599159;227.233536
123.843719;227.403381
124.088280;227.573227
124.332840;227.743073
124.622581;227.666412
124.912323;227.589752
125.202065;227.513092
125.491806;227.436432
125.781548;227.359772
126.071289;227.283112
126.361031;227.206451
126.650772;227.129791
126.940514;227.053131
127.230255;226.976471
127.519966;226.899689
127.809647;226.822830
128.099274;226.745758
128.388840;226.668518
128.678360;226.591110
128.967758;226.513229
129.257004;226.434814
129.546051;226.355682
129.834976;226.276123
130.123627;226.195633
130.411896;226.113770
130.699631;226.030060
130.986343;225.942932
131.272339;225.853455
131.470123;225.628403
131.667908;225.403351
131.865662;225.178284
132.063354;224.953156
132.261047;224.728027
132.458740;224.502899
132.656403;224.277756
132.854019;224.052567
133.051590;223.827347
133.249161;223.602127
133.446716;223.376892
133.644257;223.151627
133.841751;222.926315
134.039215;222.700989
134.236679;222.475662
134.434143;222.250336
134.631683;222.025070
134.829605;221.800156
135.027695;221.575394
135.225784;221.350632
135.423874;221.125870
135.621964;220.901108
135.820053;220.676346
136.018143;220.451584
136.216232;220.226822
136.414322;220.002060
136.612411;219.777298
136.810501;219.552536
137.008591;219.327774
137.206711;219.103043
137.404861;218.878326
137.603012;218.653610
137.801178;218.428909
137.999344;218.204208
138.197510;217.979507
138.395721;217.754852
138.594040;217.530289
138.792496;217.305847
138.730942;217.013336
138.669418;216.720810
138.607895;216.428268
138.546371;216.135727
138.484848;215.843185
138.423325;215.550644
138.361801;215.258102
138.300278;214.965561
138.238754;214.673019
138.177231;214.380478
138.115707;214.087936
138.054184;213.795395
137.992661;213.502853
137.931137;213.210312
137.869614;212.917770
137.808060;212.625229
137.746445;212.332687
137.684830;212.040146
137.623215;211.747604
137.561600;211.455063
137.499985;211.162521
137.438370;210.869980
137.376755;210.577438
137.315140;210.284897
137.253311;209.992401
137.191254;209.699966
137.128571;209.407684
137.065277;209.115555
137.001648;208.823502
136.937500;208.531570
136.872864;208.239761
136.807541;207.948105
136.741821;207.656555
136.675873;207.365051
136.609909;207.073547
136.543686;206.782104
136.477264;206.490707
136.410568;206.199371
136.343857;205.908035
136.277145;205.616699
136.210205;205.325424
136.142822;205.034241
136.074738;204.743225
136.006165;204.452332
135.936600;204.161682
135.865387;203.871460
135.792084;203.581772
135.715576;203.292938
135.637177;203.004623
135.555695;202.717178
135.470230;202.430893
135.380844;202.145813
135.289124;201.861481
135.194366;201.578140
135.097366;201.295547
135.000015;201.013077
134.903381;200.730377
134.806854;200.447647
134.710327;200.164917
134.613800;199.882187
134.517273;199.599457
134.420746;199.316727
134.324219;199.033997
134.227692;198.751266
134.131165;198.468536
134.034637;198.185806
133.938110;197.903076
133.841583;197.620346
133.745056;197.337616
133.648529;197.054886
133.552002;196.772156
133.455643;196.489365
133.359528;196.206512
133.263565;195.923615
133.167603;195.640747
133.071640;195.357895
132.975739;195.075027
132.879395;194.792343
132.781403;194.510284
132.682465;194.228577
132.582321;193.947342
132.480515;193.666748
132.373840;193.388046
132.262222;193.111298
132.145264;192.836761
132.021286;192.565323
131.891769;192.296478
131.758453;192.029510
131.619644;191.765366
131.478043;191.502716
131.332275;191.242340
131.182541;190.984238
131.030441;190.727509
130.875687;190.472336
130.718887;190.218384
130.559952;189.965744
130.398117;189.714935
130.232803;189.466400
130.065659;189.219101
129.896347;188.973282
129.723892;188.729599
129.550476;188.486511
129.376297;188.243835
129.201630;188.001404
129.026184;187.759384
128.850281;187.517639
128.674286;187.275940
128.498291;187.034241
128.322296;186.792542
128.146301;186.550842
127.970299;186.309143
127.794296;186.067444
127.618294;185.825745
127.442291;185.584045
127.266289;185.342346
127.090286;185.100647
126.914284;184.858948
126.738281;184.617249
126.562279;184.375549
126.386276;184.133850
126.210274;183.892151
126.034271;183.650452
125.858597;183.408508
125.683441;183.166214
125.508476;182.923782
125.333755;182.681168
125.159035;182.438568
124.983810;182.196350
124.807640;181.954834
124.629951;181.714447
124.451256;181.474808
124.270721;181.236542
124.088379;180.999664
123.904053;180.764328
123.716660;180.531418
123.526375;180.300873
123.334297;180.071823
123.139282;179.845261
122.942146;179.620544
122.742081;179.398438
122.539650;179.178482
122.335640;178.959991
122.128746;178.744232
121.920128;178.530136
121.709572;178.317947
121.498123;178.106644
121.285263;177.896759
121.070587;177.688736
120.855110;177.481522
120.639221;177.274719
120.423225;177.068024
120.207039;176.861526
119.990784;176.655090
119.774467;176.448700
119.558128;176.242340
119.341736;176.036011
119.125336;175.829666
118.909004;175.623230
118.692749;175.416702
118.476639;175.209976
118.260818;175.002884
118.045296;174.795456
117.830055;174.587692
117.614899;174.379822
117.399872;174.171814
117.185158;173.963440
116.970818;173.754654
116.756737;173.545578
116.542656;173.336502
116.328613;173.127380
116.114571;172.918259
115.900566;172.709076
115.686600;172.499863
115.472633;172.290649
115.258690;172.081406
115.044853;171.872055
114.831032;171.662689
114.617210;171.453323
114.403389;171.243958
114.189568;171.034592
113.975746;170.825226
113.761925;170.615860
113.548103;170.406494
113.334282;170.197128
113.120461;169.987762
112.906647;169.778397
112.692833;169.569031
112.479042;169.359650
112.265297;169.150223
112.051727;168.940628
111.838264;168.730942
111.624939;168.521133
111.411804;168.311127
111.199776;168.100037
110.988602;167.888107
110.777855;167.675766
110.567162;167.463364
110.356430;167.251007
110.145699;167.038651
109.934967;166.826294
109.724197;166.613983
109.513405;166.401703
109.302612;166.189423
109.091820;165.977142
108.881004;165.764877
108.670174;165.552643
108.459305;165.340454
108.248413;165.128281
108.037529;164.916122
107.826653;164.703964
107.615784;164.491806
107.404877;164.279709
107.193985;164.067612
106.983086;163.855560
106.772202;163.643524
106.561310;163.431534
106.350365;163.219666
106.139359;163.007950
105.928352;162.796310
105.717400;162.584717
105.506470;162.373154
105.295547;162.161591
105.084579;161.950104
104.873558;161.738693
104.662491;161.527359
104.451347;161.316147
104.239975;161.105209
104.028450;160.894440
103.816742;160.683868
103.604897;160.473450
103.392731;160.263382
103.180466;160.053436
102.968140;159.843552
102.755775;159.633713
102.543381;159.423920
102.330963;159.214203
102.118561;159.004486
101.906227;158.794754
101.693901;158.585037
101.481590;158.375336
101.269310;158.165649
101.057060;157.955963
100.844826;157.746292
100.632599;157.536636
100.420395;157.326996
100.208160;157.117416
99.995934;156.907837
99.783707;156.698257
99.571480;156.488678
99.359253;156.279099
99.147026;156.069519
98.934799;155.859940
98.722572;155.650360
98.510345;155.440781
98.298119;155.231201
98.085892;155.021622
97.873672;154.812042
97.661469;154.602478
97.449318;154.392883
97.237183;154.183304
97.025055;153.973740
96.812935;153.764175
96.600845;153.554611
96.388794;153.345032
96.176758;153.135468
95.964767;152.925919
95.752815;152.716354
95.540924;152.506775
95.329056;152.297211
95.117188;152.087646
94.905327;151.878098
94.693474;151.668549
94.481628;151.459000
94.269783;151.249466
94.057938;151.039932
93.846092;150.830399
93.634247;150.620865
93.422401;150.411331
93.210556;150.201797
92.998711;149.992264
92.786865;149.782730
92.575020;149.573196
92.363174;149.363663
92.151329;149.154129
91.939484;148.944595
91.727638;148.735062
91.515793;148.525528
91.303947;148.315994
91.092102;148.106461
90.880257;147.896927
90.668411;147.687393
90.456566;147.477859
90.244720;147.268326
90.032875;147.058792
89.821030;146.849258
89.609184;146.639725
89.397339;146.430191
89.185493;146.220657
88.973648;146.011124
88.761803;145.801590
88.549957;145.592056
88.338112;145.382523
88.126266;145.172989
87.914421;144.963455
87.702576;144.753922
87.490730;144.544388
87.278885;144.334854
87.067039;144.125320
86.855194;143.915787
86.643349;143.706253
86.431503;143.496719
86.219658;143.287186
86.007812;143.077652
85.795967;142.868118
85.584122;142.658585
85.372276;142.449051
85.160431;142.239517
84.948593;142.029984
84.736755;141.820450
84.524918;141.610916
84.313080;141.401382
84.101242;141.191849
83.889404;140.982315
83.677567;140.772781
83.465729;140.563248
83.253891;140.353714
83.042053;140.144180
82.830200;139.934677
82.618324;139.725189
82.321709;139.750092
82.025146;139.775391
81.728706;139.801483
81.432350;139.828049
81.136002;139.854691
80.839653;139.881332
80.543312;139.908005
80.246986;139.934708
79.950684;139.961487
79.654396;139.988327
79.358109;140.015198
79.061821;140.042068
78.765541;140.068970
78.469269;140.095932
78.173019;140.122986
77.876778;140.150070
77.580536;140.177155
77.284302;140.204269
76.988068;140.231384
76.691833;140.258499
76.395599;140.285614
76.099365;140.312729
75.803131;140.339844
75.506897;140.366959
75.210663;140.394073
74.914429;140.421188
74.618195;140.448303
74.321960;140.475418
74.025749;140.502701
73.729553;140.530106
73.433388;140.557709
73.137238;140.585434
72.841095;140.613190
72.544952;140.640945
72.248817;140.668823
71.952698;140.696884
71.656593;140.725174
71.360489;140.753616
71.064384;140.782089
70.768280;140.810562
70.472176;140.839035
70.176064;140.867538
69.879944;140.896133
69.583824;140.924728
69.287697;140.953323
68.991562;140.981918
68.695404;141.010422
68.399162;141.037720
68.102875;141.064438
67.806580;141.091125
67.510284;141.117813
67.213989;141.144501
66.917694;141.171188
66.621399;141.197876
66.325104;141.224564
66.060287;141.360855
65.795471;141.497147
65.530655;141.633438
65.265839;141.769730
65.001022;141.906021
64.736206;142.042313
64.471390;142.178604
64.206573;142.314896
63.941761;142.451187
63.676949;142.587479
63.412186;142.723877
63.147705;142.860825
62.883549;142.998398
62.620083;143.137283
62.357174;143.277222
62.095154;143.418823
61.833817;143.561676
61.573730;143.706787
61.314667;143.853729
61.286301;144.152161
61.257935;144.450592
61.229568;144.749023
61.201202;145.047455
61.172836;145.345886
